txn_id,customer_id,merchant_id,timestamp,amount,payment_method,bank,merchant_vertical,failure_reason_code,customer_instruments,retry_propensity,was_retried_historically,retry_success_obs,risk_score,p_success_retry_soon,p_success_retry_later,p_success_switch_method,p_success_send_link,is_weekend,hour_of_day,day_of_week,day_of_month,amount_log,txn_value_bucket
pay115404,cus3017,mer98,2025-06-28 08:50:00,770.44,upi,bank_i,food_delivery,issuer_decline,2,0.4138,1,0.0,0.2864,0.2363,0.1189,0.3751,0.3668,1,8,5,28,6.648258898202129,medium
pay118287,cus1076,mer119,2025-05-02 15:38:00,672.93,debit_card,bank_a,food_delivery,duplicate_payment_block,1,0.2682,0,,0.1695,0.1318,0.1385,0.0,0.2537,0,15,4,2,6.513126247951971,medium
pay119486,cus2382,mer119,2025-04-26 19:26:00,1740.96,netbanking,bank_b,education_fees,issuer_decline,2,0.4674,1,0.0,0.2968,0.1559,0.264,0.2888,0.0426,1,19,5,26,7.4627661950363,medium
pay109754,cus997,mer29,2025-04-14 10:37:00,1631.49,debit_card,bank_a,food_delivery,duplicate_payment_block,2,0.2507,0,,0.2415,0.0,0.2169,0.1278,0.1779,0,10,0,14,7.397861735557552,medium
pay111592,cus3513,mer113,2025-04-29 21:03:00,76.41,upi,bank_c,food_delivery,insufficient_funds,2,0.3901,1,0.0,0.0804,0.0482,0.5689,0.452,0.4342,0,21,1,29,4.349115971216622,small
pay108058,cus302,mer90,2025-04-27 13:49:00,551.95,credit_card,bank_e,food_delivery,issuer_decline,2,0.4309,0,,0.8433,0.0465,0.0,0.261,0.1119,1,13,6,27,6.315267581521369,medium
pay116613,cus156,mer97,2025-05-05 12:22:00,4132.83,upi,bank_i,education_fees,card_expired,3,0.0037,0,,0.4419,0.0416,0.0,0.0907,0.0,0,12,0,5,8.326959616996552,medium
pay118326,cus344,mer35,2025-06-28 09:31:00,865.78,credit_card,bank_f,food_delivery,insufficient_funds,3,0.5315,0,,0.0728,0.4091,0.5021,0.4049,0.3086,1,9,5,28,6.764785196022682,medium
pay117156,cus2316,mer63,2025-02-20 12:23:00,1026.42,upi,bank_f,ecommerce,account_blocked,3,0.031,0,,0.2221,0.0,0.0,0.2613,0.0247,0,12,3,20,6.934806084458451,medium
pay104737,cus3193,mer80,2025-03-07 23:38:00,291.36,upi,bank_g,education_fees,issuer_decline,3,0.4517,0,,0.258,0.1825,0.2054,0.0329,0.2216,0,23,4,7,5.677985919612191,small
pay117880,cus1344,mer92,2025-04-30 05:14:00,103.25,upi,bank_c,ecommerce,insufficient_funds,4,0.5862,1,0.0,0.1871,0.2228,0.8411,0.1356,0.5055,0,5,2,30,4.646791860678911,small
pay107561,cus2709,mer34,2025-01-16 07:05:00,167.72,credit_card,bank_b,travel,bank_server_timeout,3,0.8212,1,0.0,0.0879,0.817,0.3294,0.7484,0.3274,0,7,3,16,5.1282405361705194,small
pay108436,cus3411,mer106,2025-02-04 11:26:00,231.27,netbanking,bank_h,subscription_saas,account_blocked,2,0.0,0,,0.1588,0.0,0.0,0.0514,0.0732,0,11,1,4,5.447900488087526,small
pay112029,cus3496,mer6,2025-01-22 16:29:00,2393.81,credit_card,bank_j,food_delivery,insufficient_funds,4,0.4373,0,,0.5005,0.3111,0.3106,0.2,0.4093,0,16,2,22,7.781059174756526,medium
pay117279,cus347,mer64,2025-01-03 14:29:00,311.31,upi,bank_a,food_delivery,upi_server_busy,1,0.8377,0,,0.151,0.7013,0.3672,0.0,0.5161,0,14,4,3,5.743996284269503,small
pay106253,cus3267,mer120,2025-04-08 12:19:00,2049.72,upi,bank_b,subscription_saas,network_timeout,4,0.7295,1,1.0,0.3148,0.5574,0.1315,0.5072,0.3502,0,12,1,8,7.625946229981514,medium
pay107894,cus743,mer12,2025-05-14 20:01:00,969.52,netbanking,bank_a,subscription_saas,insufficient_funds,2,0.4272,0,,0.1612,0.1341,0.3783,0.0,0.4101,0,20,2,14,6.877832010330779,medium
pay115421,cus2225,mer10,2025-03-20 06:26:00,370.6,upi,bank_c,utility_bills,duplicate_payment_block,2,0.4107,1,0.0,0.1895,0.1356,0.2999,0.111,0.1157,0,6,3,20,5.917818006939683,small
pay110334,cus1457,mer27,2025-02-23 14:59:00,284.72,debit_card,bank_b,subscription_saas,network_timeout,2,0.7659,1,1.0,0.16,0.7912,0.242,0.5024,0.1804,1,14,6,23,5.6550123102867715,small
pay108827,cus139,mer106,2025-01-28 02:49:00,99.87,debit_card,bank_d,ecommerce,card_expired,2,0.0757,0,,0.3026,0.152,0.0,0.0,0.1526,0,2,1,28,4.613832559066744,small
pay119947,cus3166,mer15,2025-04-30 06:11:00,225.17,upi,bank_b,education_fees,insufficient_funds,4,0.4287,0,,0.1445,0.2722,0.676,0.191,0.0,0,6,2,30,5.42128692889172,small
pay104258,cus3691,mer34,2025-04-19 18:28:00,178.67,credit_card,bank_a,ecommerce,upi_server_busy,4,0.845,0,,0.2569,0.6268,0.4785,0.6745,0.4464,1,18,5,19,5.1911218349444805,small
pay106669,cus882,mer45,2025-03-08 00:05:00,50.0,netbanking,bank_b,ecommerce,upi_server_busy,2,0.8886,1,1.0,0.0871,0.6239,0.3228,0.6395,0.2543,1,0,5,8,3.9318256327243257,small
pay109116,cus223,mer5,2025-03-13 10:41:00,339.36,upi,bank_f,education_fees,bank_server_timeout,2,0.7472,1,1.0,0.1481,0.4903,0.1762,0.5765,0.2858,0,10,3,13,5.830003880981357,small
pay103712,cus618,mer102,2025-05-26 06:16:00,3604.59,upi,bank_h,education_fees,insufficient_funds,1,0.5388,0,,0.3455,0.2253,0.4521,0.0,0.3991,0,6,0,26,8.190240697909092,medium
pay113236,cus3251,mer83,2025-06-19 07:20:00,1941.31,debit_card,bank_d,food_delivery,account_blocked,2,0.0,0,,0.5148,0.0,0.0,0.0611,0.0,0,7,3,19,7.5716332653600755,medium
pay117716,cus270,mer56,2025-06-23 13:44:00,202.57,debit_card,bank_e,education_fees,network_timeout,4,0.7951,1,0.0,0.0675,0.5221,0.3145,0.2143,0.2689,0,13,0,23,5.316009926078955,small
pay105031,cus3435,mer43,2025-05-31 14:18:00,50.0,upi,bank_b,travel,upi_server_busy,1,0.7865,1,0.0,0.1594,0.6705,0.4807,0.0,0.3818,1,14,5,31,3.9318256327243257,small
pay102319,cus169,mer24,2025-05-20 10:23:00,7274.48,upi,bank_c,food_delivery,bank_server_timeout,4,0.8145,1,0.0,0.5296,0.6662,0.5838,0.8553,0.2319,0,10,1,20,8.892265069244592,large
pay105549,cus28,mer90,2025-05-16 17:41:00,279.26,debit_card,bank_d,ecommerce,bank_server_timeout,1,0.8233,1,0.0,0.205,0.675,0.285,0.0,0.2963,0,17,4,16,5.635717743742072,small
pay118277,cus409,mer87,2025-02-26 19:41:00,142.49,netbanking,bank_f,education_fees,bank_server_timeout,4,0.6805,1,1.0,0.1235,0.4949,0.1702,0.6692,0.2827,0,19,2,26,4.9662653463603155,small
pay114174,cus608,mer52,2025-02-08 07:53:00,83.53,upi,bank_c,subscription_saas,otp_expired,2,0.5738,0,,0.1186,0.4462,0.4203,0.2501,0.3506,1,7,5,8,4.437106500940836,small
pay102531,cus2360,mer33,2025-05-26 02:45:00,879.35,upi,bank_c,education_fees,bank_server_timeout,4,0.8072,1,1.0,0.1659,1.0,0.656,0.6078,0.3857,0,2,0,26,6.780319555672453,medium
pay111040,cus713,mer42,2025-04-25 00:26:00,308.32,upi,bank_d,food_delivery,bank_server_timeout,3,0.7852,1,1.0,0.3061,0.796,0.5333,0.7659,0.2888,0,0,4,25,5.734376339740835,small
pay115058,cus1338,mer98,2025-06-12 01:04:00,675.04,upi,bank_g,food_delivery,insufficient_funds,1,0.4959,1,0.0,0.1602,0.3777,0.5813,0.0602,0.5397,0,1,3,12,6.516252245890027,medium
pay110209,cus3894,mer84,2025-05-29 14:02:00,618.67,netbanking,bank_h,education_fees,bank_server_timeout,4,0.8028,1,0.0,0.2631,0.7583,0.4645,0.538,0.4617,0,14,3,29,6.429187078275015,medium
pay103399,cus607,mer18,2025-05-10 22:20:00,50.0,upi,bank_f,education_fees,insufficient_funds,4,0.5281,0,,0.1221,0.1986,0.6782,0.3003,0.3227,1,22,5,10,3.9318256327243257,small
pay110013,cus2782,mer116,2025-05-20 07:47:00,365.32,upi,bank_f,food_delivery,otp_expired,2,0.5905,1,1.0,0.2018,0.4651,0.6327,0.1173,0.4624,0,7,1,20,5.90350726834884,small
pay113069,cus3680,mer115,2025-03-22 18:20:00,327.21,credit_card,bank_d,subscription_saas,network_timeout,4,0.6993,0,,0.3435,0.4783,0.5347,0.3717,0.3553,1,18,5,22,5.793653647417894,small
pay117027,cus1536,mer64,2025-06-22 19:18:00,6136.84,debit_card,bank_f,ecommerce,insufficient_funds,1,0.4827,0,,0.3993,0.2497,0.5954,0.0,0.441,1,19,6,22,8.722228167717088,large
pay118986,cus1956,mer42,2025-03-17 23:05:00,8178.37,upi,bank_c,ecommerce,issuer_decline,4,0.4292,0,,0.45,0.1914,0.0944,0.2847,0.0864,0,23,0,17,9.009370409515908,large
pay111031,cus3937,mer72,2025-06-26 14:25:00,614.37,upi,bank_g,ecommerce,card_expired,1,0.0,0,,0.1227,0.0793,0.1115,0.1953,0.1783,0,14,3,26,6.4222237129184006,medium
pay106544,cus3539,mer97,2025-02-01 04:37:00,176.81,upi,bank_h,subscription_saas,bank_server_timeout,1,0.7918,1,1.0,0.1515,0.8623,0.5626,0.2359,0.1972,1,4,5,1,5.180715564467857,small
pay109929,cus383,mer36,2025-02-12 10:02:00,419.19,netbanking,bank_g,ecommerce,bank_server_timeout,1,0.8,1,1.0,0.1925,0.3642,0.2867,0.1341,0.5182,0,10,2,12,6.040706989936381,small
pay116055,cus1907,mer50,2025-05-12 07:34:00,472.12,credit_card,bank_d,education_fees,bank_server_timeout,1,0.7344,0,,0.4077,0.8009,0.663,0.0857,0.2885,0,7,0,12,6.159349056104167,small
pay114043,cus3962,mer20,2025-06-26 08:38:00,454.54,netbanking,bank_g,food_delivery,account_blocked,1,0.0721,0,,0.2101,0.0,0.0,0.0194,0.2704,0,8,3,26,6.121483528431717,small
pay103123,cus3984,mer99,2025-04-21 10:24:00,3377.88,netbanking,bank_i,education_fees,issuer_decline,4,0.4697,1,0.0,0.3703,0.0639,0.0689,0.1323,0.0799,0,10,0,21,8.12529957261815,medium
pay100717,cus2371,mer71,2025-03-30 14:06:00,383.09,upi,bank_f,ecommerce,insufficient_funds,1,0.4462,0,,0.1938,0.4415,0.6979,0.0,0.526,1,14,6,30,5.950876900126198,small
pay106353,cus3931,mer59,2025-06-06 01:28:00,74.88,debit_card,bank_d,education_fees,insufficient_funds,4,0.5016,1,0.0,0.3728,0.2571,0.5587,0.2289,0.4273,0,1,4,6,4.3291531450668135,small
pay111728,cus3182,mer73,2025-06-28 10:43:00,932.14,upi,bank_b,ecommerce,issuer_decline,1,0.4148,1,0.0,0.2097,0.2253,0.242,0.1878,0.0861,1,10,5,28,6.8385552431809975,medium
pay113900,cus3095,mer65,2025-06-27 00:19:00,560.52,upi,bank_b,ecommerce,bank_server_timeout,2,0.8361,0,,0.1914,0.7329,0.653,0.7249,0.1544,0,0,4,27,6.330647392422166,medium
pay113719,cus2708,mer47,2025-01-21 05:19:00,342.26,debit_card,bank_a,education_fees,upi_server_busy,4,0.906,1,1.0,0.1327,0.8948,0.5223,0.5499,0.3281,0,5,1,21,5.838488177508492,small
pay115079,cus2619,mer52,2025-02-18 06:06:00,126.04,upi,bank_a,food_delivery,upi_server_busy,1,0.8267,0,,0.2547,0.933,0.5251,0.0,0.3358,0,6,1,18,4.844501997498826,small
pay105844,cus3125,mer91,2025-06-07 06:06:00,399.47,upi,bank_g,utility_bills,otp_expired,4,0.604,0,,0.1541,0.319,0.5615,0.4385,0.4557,1,6,5,7,5.992638857335751,small
pay115517,cus760,mer78,2025-03-04 14:47:00,449.51,upi,bank_d,food_delivery,insufficient_funds,1,0.496,0,,0.4071,0.4525,0.8436,0.0875,0.5982,0,14,1,4,6.110380274360299,small
pay108315,cus1524,mer54,2025-01-13 19:05:00,2148.71,upi,bank_a,ecommerce,insufficient_funds,1,0.5111,0,,0.2784,0.1151,0.5476,0.2159,0.3434,0,19,0,13,7.673088228303151,medium
pay102262,cus3733,mer60,2025-01-06 17:15:00,191.51,upi,bank_h,food_delivery,upi_server_busy,1,0.8778,1,1.0,0.0822,0.6813,0.0606,0.0547,0.332,0,17,0,6,5.260148100430533,small
pay108512,cus1290,mer115,2025-06-01 16:33:00,791.43,upi,bank_g,subscription_saas,insufficient_funds,4,0.5522,0,,0.8528,0.2127,0.8796,0.1953,0.4259,1,16,6,1,6.675104173774572,medium
pay115356,cus2039,mer13,2025-02-07 01:19:00,2006.3,upi,bank_d,utility_bills,bank_server_timeout,3,0.8503,1,1.0,0.3063,0.738,0.7936,0.7913,0.3732,0,1,4,7,7.6045458144568805,medium
pay107391,cus1546,mer75,2025-03-18 05:53:00,3143.48,debit_card,bank_d,food_delivery,bank_server_timeout,2,0.9113,1,0.0,0.5177,0.6453,0.245,0.6957,0.4267,0,5,1,18,8.053403813651675,medium
pay101195,cus3487,mer70,2025-04-25 01:53:00,1380.11,upi,bank_b,ecommerce,upi_server_busy,3,0.8869,0,,0.2199,0.9648,0.2835,0.3162,0.2766,0,1,4,25,7.2306428026629845,medium
pay113983,cus1609,mer47,2025-02-16 09:03:00,189.43,credit_card,bank_c,food_delivery,insufficient_funds,3,0.54,0,,0.1857,0.2763,0.4763,0.1897,0.3121,1,9,6,16,5.249284672970726,small
pay111135,cus175,mer19,2025-01-29 02:38:00,211.53,upi,bank_d,subscription_saas,insufficient_funds,4,0.4138,1,0.0,0.2661,0.1334,0.6219,0.0,0.3526,0,2,2,29,5.3590831548706,small
pay110520,cus509,mer27,2025-06-28 05:05:00,59.18,upi,bank_i,ecommerce,issuer_decline,1,0.4389,0,,0.172,0.1156,0.0987,0.0,0.1273,1,5,5,28,4.0973400712018995,small
pay116227,cus2414,mer92,2025-05-11 23:54:00,478.83,upi,bank_b,food_delivery,issuer_decline,1,0.4581,0,,0.2211,0.0857,0.4234,0.1656,0.0,1,23,6,11,6.173431874503444,small
pay115537,cus1171,mer63,2025-06-25 23:53:00,400.09,upi,bank_d,ecommerce,network_timeout,3,0.724,1,1.0,0.3189,0.7244,0.3622,0.542,0.238,0,23,2,25,5.9941858410266695,small
pay113114,cus2341,mer101,2025-05-06 22:55:00,50.0,netbanking,bank_b,utility_bills,network_timeout,1,0.756,1,0.0,0.1736,0.5284,0.1557,0.1334,0.4722,0,22,1,6,3.9318256327243257,small
pay105729,cus3890,mer7,2025-03-16 16:10:00,614.37,upi,bank_j,subscription_saas,insufficient_funds,4,0.5124,0,,0.2805,0.465,0.6126,0.1753,0.2833,1,16,6,16,6.4222237129184006,medium
pay104922,cus3618,mer54,2025-04-10 20:53:00,2113.92,upi,bank_e,ecommerce,bank_server_timeout,4,0.837,0,,0.4042,0.6996,0.3712,0.7949,0.389,0,20,3,10,7.656772265705891,medium
pay100844,cus3367,mer56,2025-01-01 23:38:00,101.82,netbanking,bank_i,education_fees,insufficient_funds,4,0.4233,1,0.0,0.6029,0.1989,0.603,0.3261,0.237,0,23,2,1,4.632979886627359,small
pay117316,cus3265,mer56,2025-01-07 18:15:00,1239.31,credit_card,bank_g,education_fees,insufficient_funds,1,0.532,0,,0.2171,0.2584,0.6134,0.0,0.217,0,18,1,7,7.12311662735429,medium
pay109618,cus2195,mer75,2025-03-15 01:45:00,73.0,debit_card,bank_b,education_fees,bank_server_timeout,2,0.8538,1,0.0,0.1595,0.655,0.6219,0.6481,0.1962,1,1,5,15,4.30406509320417,small
pay118628,cus3913,mer109,2025-05-20 09:00:00,5136.92,debit_card,bank_g,utility_bills,upi_server_busy,4,0.8643,1,1.0,0.4237,0.8377,0.4601,0.7126,0.4453,0,9,1,20,8.544403607287808,large
pay101395,cus8,mer9,2025-04-17 08:01:00,474.38,credit_card,bank_h,utility_bills,upi_server_busy,3,0.9046,1,1.0,0.1206,0.6815,0.4206,0.7198,0.3173,0,8,3,17,6.164114484205205,small
pay111910,cus3542,mer61,2025-02-07 22:56:00,2163.46,debit_card,bank_i,ecommerce,insufficient_funds,3,0.4668,0,,0.34,0.3948,0.5893,0.1964,0.4197,0,22,4,7,7.679926186692797,medium
pay101946,cus2472,mer70,2025-01-29 06:33:00,510.78,upi,bank_h,food_delivery,issuer_decline,4,0.5214,0,,0.7328,0.2095,0.2184,0.2667,0.2104,0,6,2,29,6.23789484519738,medium
pay113804,cus2505,mer49,2025-05-10 00:56:00,3023.3,upi,bank_h,education_fees,otp_expired,3,0.5898,1,0.0,0.4046,0.2267,0.4515,0.146,0.4039,1,0,5,10,8.014434938728005,medium
pay117573,cus2463,mer98,2025-04-21 21:21:00,3101.01,debit_card,bank_h,subscription_saas,network_timeout,3,0.7202,1,0.0,0.2955,0.597,0.1283,0.3864,0.4458,0,21,0,21,8.039805567457917,medium
pay116535,cus941,mer14,2025-02-05 00:42:00,188.59,netbanking,bank_a,education_fees,issuer_decline,4,0.3869,0,,0.1445,0.0499,0.0549,0.0267,0.0,0,0,2,5,5.244863845813947,small
pay103884,cus48,mer4,2025-01-30 05:23:00,1156.93,debit_card,bank_b,food_delivery,account_blocked,2,0.0,0,,0.2609,0.0,0.1276,0.0,0.0797,0,5,3,30,7.054389207255737,medium
pay103735,cus758,mer103,2025-02-06 16:40:00,184.26,upi,bank_d,ecommerce,bank_server_timeout,1,0.777,1,1.0,0.2893,0.6371,0.3056,0.0,0.3519,0,16,3,6,5.221760243825881,small
pay113105,cus2738,mer112,2025-06-01 04:16:00,431.15,upi,bank_a,subscription_saas,insufficient_funds,4,0.5377,1,1.0,0.1975,0.2075,0.6267,0.4055,0.4208,1,4,6,1,6.068772750198647,small
pay109354,cus76,mer6,2025-03-15 14:19:00,1018.21,upi,bank_b,food_delivery,network_timeout,4,0.7376,1,1.0,0.3556,0.5593,0.2201,0.3881,0.2226,1,14,5,15,6.926783096386719,medium
pay106574,cus2791,mer77,2025-01-25 14:35:00,625.19,upi,bank_b,subscription_saas,bank_server_timeout,3,0.9,1,1.0,0.1268,0.5615,0.4649,0.7474,0.3217,1,14,5,25,6.439653839425925,medium
pay114265,cus1188,mer56,2025-01-24 11:37:00,390.78,upi,bank_j,education_fees,insufficient_funds,4,0.542,1,0.0,0.3509,0.1507,0.334,0.3086,0.4223,0,11,4,24,5.970700457755254,small
pay113223,cus1812,mer28,2025-02-16 04:35:00,50.0,upi,bank_d,subscription_saas,insufficient_funds,2,0.5101,1,0.0,0.327,0.2265,0.7974,0.0724,0.5023,1,4,6,16,3.9318256327243257,small
pay112332,cus3275,mer24,2025-04-26 00:39:00,401.12,debit_card,bank_a,travel,insufficient_funds,1,0.6164,1,1.0,0.0562,0.5818,0.4662,0.0,0.6787,1,0,5,26,5.996750551537219,small
pay103990,cus925,mer103,2025-05-16 19:22:00,461.57,upi,bank_h,food_delivery,bank_server_timeout,3,0.7847,1,0.0,0.1721,0.6216,0.4259,0.7683,0.3866,0,19,4,16,6.136797896851371,small
pay103519,cus1882,mer82,2025-06-15 22:36:00,418.72,debit_card,bank_c,ecommerce,bank_server_timeout,4,0.8237,0,,0.0897,1.0,0.7631,0.9786,0.5741,1,22,6,15,6.03958782228971,small
pay119994,cus2241,mer65,2025-01-30 18:18:00,4788.39,debit_card,bank_b,utility_bills,otp_expired,1,0.5589,1,0.0,0.5105,0.3148,0.2682,0.091,0.5338,0,18,3,30,8.474158333652428,medium
pay114266,cus1964,mer104,2025-06-27 04:55:00,3820.85,debit_card,bank_a,food_delivery,upi_server_busy,2,0.8031,1,1.0,0.4084,0.8006,0.5172,0.6498,0.5299,0,4,4,27,8.248489877562237,medium
pay119713,cus3528,mer39,2025-02-14 04:20:00,406.98,debit_card,bank_h,food_delivery,otp_expired,4,0.5033,0,,0.1101,0.4427,0.6512,0.1168,0.148,0,4,4,14,6.011218153594818,small
pay105916,cus2983,mer105,2025-02-28 12:22:00,8886.2,upi,bank_h,food_delivery,network_timeout,2,0.763,1,0.0,0.4182,0.3316,0.2372,0.2069,0.2443,0,12,4,28,9.092367318267513,large
pay100172,cus1688,mer79,2025-05-19 21:07:00,465.05,upi,bank_j,utility_bills,bank_server_timeout,2,0.8123,1,0.0,0.2412,0.3919,0.4431,0.8095,0.2709,0,21,0,19,6.144292924507166,small
pay104804,cus2443,mer99,2025-05-05 12:22:00,141.68,debit_card,bank_g,food_delivery,account_blocked,2,0.1269,0,,0.2038,0.085,0.0452,0.0,0.0216,0,12,0,5,4.960604360490691,small
pay101630,cus329,mer105,2025-04-14 02:02:00,2815.78,upi,bank_g,ecommerce,insufficient_funds,2,0.5958,1,0.0,0.3551,0.1412,0.767,0.1319,0.378,0,2,0,14,7.943349667560026,medium
pay119651,cus3716,mer120,2025-06-02 13:04:00,576.58,netbanking,bank_b,food_delivery,network_timeout,4,0.8015,0,,0.06,0.5912,0.1932,0.3925,0.3847,0,13,0,2,6.35884696094034,medium
pay119480,cus2623,mer53,2025-04-02 21:02:00,548.11,netbanking,bank_f,education_fees,insufficient_funds,1,0.5045,1,0.0,0.1399,0.0199,0.5957,0.0394,0.1323,0,21,2,2,6.30829878573801,medium
pay113599,cus2090,mer19,2025-01-29 11:00:00,141.13,netbanking,bank_a,utility_bills,network_timeout,2,0.689,1,1.0,0.1682,0.7588,0.3278,0.4932,0.4145,0,11,2,29,4.956742131750921,small
pay113701,cus2817,mer84,2025-06-29 04:59:00,1436.19,debit_card,bank_a,food_delivery,network_timeout,3,0.7686,0,,0.2608,0.5837,0.1901,0.3755,0.0,1,4,6,29,7.270445097241319,medium
pay109719,cus2428,mer100,2025-02-20 04:01:00,635.49,upi,bank_f,education_fees,upi_server_busy,4,0.8709,1,1.0,0.1237,0.8885,0.3503,0.4947,0.3115,0,4,3,20,6.4559687069549545,medium
pay103193,cus2624,mer110,2025-02-04 13:06:00,610.72,upi,bank_i,food_delivery,duplicate_payment_block,3,0.2854,0,,0.2069,0.0242,0.1626,0.0178,0.0636,0,13,1,4,6.416274661479923,medium
pay105122,cus3563,mer65,2025-04-21 17:40:00,831.89,credit_card,bank_a,travel,bank_server_timeout,1,0.8638,1,1.0,0.2842,0.5873,0.4708,0.0249,0.4179,0,17,0,21,6.724901580625973,medium
pay111237,cus2325,mer21,2025-04-20 00:09:00,926.98,upi,bank_c,travel,bank_server_timeout,2,0.9029,1,1.0,0.2736,0.5395,0.2918,0.9251,0.479,1,0,6,20,6.833010180829821,medium
pay109141,cus110,mer81,2025-02-24 14:52:00,573.91,upi,bank_f,ecommerce,network_timeout,2,0.7343,1,1.0,0.1883,0.6374,0.3283,0.516,0.4594,0,14,0,24,6.354213506807414,medium
pay106955,cus3038,mer117,2025-06-13 15:06:00,772.38,upi,bank_a,travel,insufficient_funds,4,0.5555,0,,0.2843,0.2756,0.6695,0.1767,0.4169,0,15,4,13,6.650770518999156,medium
pay102313,cus1427,mer21,2025-01-10 12:07:00,1382.52,debit_card,bank_b,subscription_saas,issuer_decline,3,0.4373,0,,0.2606,0.1067,0.114,0.2485,0.0653,0,12,4,10,7.23238625521212,medium
pay112882,cus443,mer85,2025-05-06 21:17:00,221.97,upi,bank_e,utility_bills,issuer_decline,3,0.4647,1,0.0,0.2021,0.2463,0.3935,0.2766,0.0111,0,21,1,6,5.40703723326228,small
pay109613,cus1035,mer47,2025-03-15 13:09:00,2189.03,upi,bank_f,subscription_saas,network_timeout,1,0.7475,1,0.0,0.4586,0.6665,0.1277,0.089,0.2666,1,13,5,15,7.691670521346858,medium
pay113569,cus1646,mer64,2025-04-28 23:08:00,521.69,netbanking,bank_j,travel,insufficient_funds,1,0.5337,1,0.0,0.3922,0.1904,0.6106,0.0708,0.393,0,23,0,28,6.258988554102924,medium
pay112511,cus3705,mer31,2025-06-15 13:27:00,467.23,upi,bank_i,food_delivery,card_expired,4,0.0,0,,0.0348,0.0906,0.0388,0.0,0.0095,1,13,6,15,6.14895962818563,small
pay117028,cus1101,mer65,2025-04-14 00:53:00,444.88,debit_card,bank_i,ecommerce,bank_server_timeout,3,0.7904,1,0.0,0.0977,0.8049,0.6154,0.7202,0.3245,0,0,0,14,6.100049857521423,small
pay116054,cus2267,mer49,2025-06-11 10:04:00,208.04,upi,bank_c,subscription_saas,insufficient_funds,4,0.5171,0,,0.1111,0.0214,0.4555,0.3999,0.383,0,10,2,11,5.342525621212357,small
pay117640,cus1617,mer31,2025-01-11 08:59:00,1173.39,credit_card,bank_f,food_delivery,bank_server_timeout,1,0.7953,1,1.0,0.2619,0.6557,0.5913,0.0558,0.2469,1,8,5,11,7.0685041428376225,medium
pay116412,cus1635,mer120,2025-05-10 00:50:00,1942.44,netbanking,bank_h,ecommerce,insufficient_funds,1,0.477,1,1.0,0.3618,0.3214,0.496,0.0033,0.4394,1,0,5,10,7.572214877677828,medium
pay119716,cus445,mer61,2025-04-04 08:01:00,222.64,upi,bank_j,ecommerce,network_timeout,2,0.7486,1,1.0,0.2491,0.5741,0.1834,0.2818,0.2665,0,8,4,4,5.410037616158444,small
pay105011,cus2360,mer101,2025-01-10 14:21:00,83.15,credit_card,bank_f,ecommerce,insufficient_funds,2,0.5082,1,0.0,0.1143,0.1321,0.4591,0.4123,0.4925,0,14,4,10,4.432600920636815,small
pay112172,cus1600,mer90,2025-04-04 17:47:00,3173.55,upi,bank_c,food_delivery,insufficient_funds,4,0.3939,1,0.0,0.3545,0.0,0.6215,0.0799,0.3779,0,17,4,4,8.062921168998358,medium
pay114183,cus2743,mer81,2025-04-14 06:44:00,148.91,upi,bank_h,education_fees,bank_server_timeout,2,0.8421,1,1.0,0.2608,0.7121,0.3419,0.479,0.5315,0,6,0,14,5.010035114024223,small
pay105866,cus3330,mer47,2025-05-10 06:03:00,2052.37,upi,bank_d,education_fees,duplicate_payment_block,4,0.3158,0,,0.5226,0.2299,0.1096,0.0804,0.026,1,6,5,10,7.627237624842876,medium
pay109056,cus1880,mer74,2025-06-01 04:32:00,1639.6,upi,bank_i,travel,insufficient_funds,1,0.5511,0,,0.3242,0.1748,0.7735,0.1656,0.3844,1,4,6,1,7.402817307568649,medium
pay119189,cus2758,mer30,2025-03-30 19:05:00,4525.81,upi,bank_g,subscription_saas,bank_server_timeout,2,0.8292,1,1.0,0.4603,0.6979,0.2146,0.6438,0.3149,1,19,6,30,8.417772776155353,medium
pay100870,cus300,mer102,2025-03-24 02:46:00,10400.9,upi,bank_i,food_delivery,issuer_decline,1,0.4702,0,,0.4764,0.1391,0.448,0.0382,0.1407,0,2,0,24,9.249743760750949,large
pay110371,cus2178,mer50,2025-06-05 21:52:00,433.12,upi,bank_e,utility_bills,card_expired,3,0.0,0,,0.169,0.2584,0.0,0.1215,0.0,0,21,3,5,6.0733209935778145,small
pay102820,cus556,mer28,2025-04-08 08:13:00,286.44,upi,bank_i,education_fees,bank_server_timeout,3,0.7955,0,,0.0222,0.813,0.4087,0.6544,0.1729,0,8,1,8,5.661014142805263,small
pay103885,cus3949,mer6,2025-03-16 12:11:00,5935.65,netbanking,bank_g,ecommerce,otp_expired,3,0.6951,1,1.0,0.3451,0.347,0.2771,0.2248,0.5815,1,12,6,16,8.688900280200091,large
pay113623,cus1606,mer1,2025-02-21 10:37:00,507.74,upi,bank_d,subscription_saas,insufficient_funds,1,0.5502,1,0.0,0.3454,0.1228,0.5818,0.0204,0.0907,0,10,4,21,6.2319370805439664,medium
